cf_id,company_name,blurb,goal,pledged,outcome,backers_count,country,currency,launched_at,deadline,staff_pick,spotlight,category & sub-category,category,subcategory,category_id,subcategory_id
1139,Nichols Ltd,Function-based attitude-oriented groupware,7400,8432,successful,211,US,USD,7/2/2021,7/18/2021,FALSE,TRUE,publishing/translations,publishing,translations,cat06,scat019
2080,Murphy PLC,Optional solution-oriented instruction set,191500,57122,failed,1120,US,USD,6/26/2021,10/13/2021,FALSE,FALSE,publishing/fiction,publishing,fiction,cat06,scat014
88,"Hogan, Porter and Rivera",Organic object-oriented core,8500,4613,failed,113,US,USD,7/14/2021,8/23/2021,FALSE,FALSE,film & video/science fiction,film & video,science fiction,cat05,scat023
2806,Lyons LLC,Balanced impactful circuit,68800,162603,successful,2756,US,USD,9/12/2020,4/13/2021,FALSE,FALSE,technology/wearables,technology,wearables,cat03,scat09
3153,Long-Greene,Future-proofed heuristic encryption,2400,12310,successful,173,GB,GBP,7/27/2020,8/21/2021,FALSE,FALSE,food/food trucks,food,food trucks,cat01,scat01
2391,Robles-Hudson,Balanced bifurcated leverage,8600,8656,successful,87,US,USD,8/28/2021,9/22/2021,FALSE,TRUE,photography/photography books,photography,photography books,cat08,scat015
84,Mcclure LLC,Sharable discrete budgetary management,196600,159931,failed,1538,US,USD,6/12/2021,12/2/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
1987,"Martin, Russell and Baker",Focused solution-oriented instruction set,4200,689,failed,9,US,USD,1/21/2021,12/30/2021,FALSE,TRUE,publishing/fiction,publishing,fiction,cat06,scat014
2790,Rice-Parker,Down-sized actuating infrastructure,91400,48236,failed,554,US,USD,6/3/2020,5/15/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
37,Landry Inc,Synergistic cohesive adapter,29600,77021,successful,1572,GB,GBP,6/19/2021,6/24/2021,FALSE,TRUE,food/food trucks,food,food trucks,cat01,scat01
2981,Richards-Davis,Quality-focused mission-critical structure,90600,27844,failed,648,GB,GBP,6/17/2020,5/22/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1730,"Davis, Cox and Fox",Compatible exuding Graphical User Interface,5200,702,failed,21,GB,GBP,3/28/2021,9/6/2021,FALSE,TRUE,publishing/translations,publishing,translations,cat06,scat019
3172,Smith-Wallace,Monitored 24/7 time-frame,110300,197024,successful,2346,US,USD,2/13/2021,9/15/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
32,"Cordova, Shaw and Wang",Virtual secondary open architecture,5300,11663,successful,115,US,USD,1/13/2021,8/26/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2322,Clark Inc,Down-sized mobile time-frame,9200,9339,successful,85,IT,EUR,6/7/2021,9/6/2021,FALSE,FALSE,technology/wearables,technology,wearables,cat03,scat09
1095,Young and Sons,Innovative disintermediate encryption,2400,4596,successful,144,US,USD,11/28/2020,2/28/2021,FALSE,FALSE,journalism/audio,journalism,audio,cat09,scat024
1067,Henson PLC,Universal contextually-based knowledgebase,56800,173437,successful,2443,US,USD,7/24/2021,8/8/2021,FALSE,TRUE,food/food trucks,food,food trucks,cat01,scat01
2676,Garcia Group,Persevering interactive matrix,191000,45831,canceled,595,US,USD,11/7/2020,3/15/2021,TRUE,TRUE,film & video/shorts,film & video,shorts,cat05,scat013
549,"Adams, Walker and Wong",Seamless background framework,900,6514,successful,64,US,USD,3/24/2020,2/25/2021,FALSE,FALSE,photography/photography books,photography,photography books,cat08,scat015
302,Hopkins-Browning,Balanced upward-trending productivity,2500,13684,successful,268,US,USD,5/30/2020,6/13/2021,FALSE,FALSE,technology/wearables,technology,wearables,cat03,scat09
2758,"Bell, Edwards and Andersen",Centralized clear-thinking solution,3200,13264,successful,195,DK,DKK,10/30/2020,11/15/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2450,Morales Group,Optimized bi-directional extranet,183800,1667,failed,54,US,USD,5/21/2021,1/7/2022,FALSE,FALSE,film & video/animation,film & video,animation,cat05,scat011
2310,Lucero Group,Intuitive actuating benchmark,9800,3349,failed,120,US,USD,7/14/2020,3/26/2021,FALSE,TRUE,technology/wearables,technology,wearables,cat03,scat09
2185,"Smith, Brown and Davis",Devolved background project,193400,46317,failed,579,DK,DKK,12/27/2021,1/14/2022,FALSE,FALSE,technology/web,technology,web,cat03,scat03
1929,Hunt Group,Reverse-engineered executive emulation,163800,78743,failed,2072,US,USD,1/8/2021,4/13/2021,FALSE,TRUE,film & video/documentary,film & video,documentary,cat05,scat05
1823,Valdez Ltd,Team-oriented clear-thinking matrix,100,0,failed,0,US,USD,6/17/2020,6/26/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
699,Mccann-Le,Focused coherent methodology,153600,107743,failed,1796,US,USD,2/1/2021,7/20/2021,FALSE,FALSE,film & video/documentary,film & video,documentary,cat05,scat05
1926,Johnson Inc,Reduced context-sensitive complexity,1300,6889,successful,186,AU,AUD,6/1/2020,3/30/2021,FALSE,TRUE,games/video games,games,video games,cat07,scat012
2208,Collins LLC,Decentralized 4thgeneration time-frame,25500,45983,successful,460,US,USD,4/14/2021,12/7/2021,FALSE,FALSE,film & video/drama,film & video,drama,cat05,scat07
3136,Smith-Miller,De-engineered cohesive moderator,7500,6924,failed,62,IT,EUR,4/8/2021,5/19/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
1623,Jensen-Vargas,Ameliorated explicit parallelism,89900,12497,failed,347,US,USD,8/27/2020,4/6/2021,FALSE,TRUE,publishing/radio & podcasts,publishing,radio & podcasts,cat06,scat016
277,"Robles, Bell and Gonzalez",Customizable background monitoring,18000,166874,successful,2528,US,USD,8/10/2021,8/16/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
1522,"Turner, Miller and Francis",Compatible well-modulated budgetary management,2100,837,failed,19,US,USD,12/26/2020,7/3/2021,FALSE,TRUE,technology/web,technology,web,cat03,scat03
2582,Roberts Group,Up-sized radical pricing structure,172700,193820,successful,3657,US,USD,1/6/2021,1/4/2022,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
595,White LLC,Robust zero-defect project,168500,119510,failed,1258,US,USD,1/1/2021,1/22/2022,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1060,"Best, Miller and Thomas",Re-engineered mobile task-force,7800,9289,successful,131,AU,AUD,6/6/2021,7/21/2021,FALSE,FALSE,film & video/drama,film & video,drama,cat05,scat07
2551,Smith-Mullins,User-centric intangible neural-net,147800,35498,failed,362,US,USD,12/22/2020,12/21/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
975,Williams-Walsh,Organized explicit core,9100,12678,successful,239,US,USD,6/26/2020,2/13/2021,FALSE,TRUE,games/video games,games,video games,cat07,scat012
300,"Harrison, Blackwell and Mendez",Synchronized 6thgeneration adapter,8300,3260,canceled,35,US,USD,7/10/2021,11/2/2021,FALSE,FALSE,film & video/television,film & video,television,cat05,scat020
1883,"Sanchez, Bradley and Flores",Centralized motivating capacity,138700,31123,canceled,528,CH,CHF,1/30/2021,10/19/2021,FALSE,TRUE,music/rock,music,rock,cat02,scat02
2973,Cox LLC,Phased 24hour flexibility,8600,4797,failed,133,CA,CAD,10/27/2020,6/27/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
1831,Morales-Odonnell,Exclusive 5thgeneration structure,125400,53324,failed,846,US,USD,9/3/2020,2/15/2021,FALSE,FALSE,publishing/nonfiction,publishing,nonfiction,cat06,scat010
3019,Ramirez LLC,Multi-tiered maximized orchestration,5900,6608,successful,78,US,USD,4/5/2021,6/12/2021,FALSE,FALSE,food/food trucks,food,food trucks,cat01,scat01
1598,Ramirez Group,Open-architected uniform instruction set,8800,622,failed,10,US,USD,12/12/2020,6/28/2021,FALSE,TRUE,film & video/animation,film & video,animation,cat05,scat011
1898,Marsh-Coleman,Exclusive asymmetric analyzer,177700,180802,successful,1773,US,USD,9/25/2020,3/23/2021,FALSE,TRUE,music/rock,music,rock,cat02,scat02
944,"Frederick, Jenkins and Collins",Organic radical collaboration,800,3406,successful,32,US,USD,8/13/2020,5/22/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2775,Wilson Ltd,Function-based multi-state software,7600,11061,successful,369,US,USD,4/1/2021,11/7/2021,FALSE,TRUE,film & video/drama,film & video,drama,cat05,scat07
2021,"Cline, Peterson and Lowery",Innovative static budgetary management,50500,16389,failed,191,US,USD,3/12/2021,10/24/2021,FALSE,FALSE,film & video/shorts,film & video,shorts,cat05,scat013
1473,"Underwood, James and Jones",Triple-buffered holistic ability,900,6303,successful,89,US,USD,8/2/2020,3/16/2021,FALSE,FALSE,film & video/shorts,film & video,shorts,cat05,scat013
353,Johnson-Contreras,Diverse scalable superstructure,96700,81136,failed,1979,US,USD,6/15/2020,5/29/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
400,"Greene, Lloyd and Sims",Balanced leadingedge data-warehouse,2100,1768,failed,63,US,USD,5/1/2021,9/2/2021,FALSE,FALSE,technology/wearables,technology,wearables,cat03,scat09
930,Smith-Sparks,Digitized bandwidth-monitored open architecture,8300,12944,successful,147,US,USD,9/20/2021,9/27/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
1281,Rosario-Smith,Enterprise-wide intermediate portal,189200,188480,failed,6080,CA,CAD,5/16/2021,7/22/2021,FALSE,FALSE,film & video/animation,film & video,animation,cat05,scat011
726,"Avila, Ford and Welch",Focused leadingedge matrix,9000,7227,failed,80,GB,GBP,5/24/2020,5/26/2021,FALSE,FALSE,music/indie rock,music,indie rock,cat02,scat08
2177,Gallegos Inc,Seamless logistical encryption,5100,574,failed,9,US,USD,4/29/2020,4/4/2021,FALSE,FALSE,games/video games,games,video games,cat07,scat012
1652,"Morrow, Santiago and Soto",Stand-alone human-resource workforce,105000,96328,failed,1784,US,USD,5/5/2021,5/26/2021,FALSE,TRUE,publishing/fiction,publishing,fiction,cat06,scat014
65,Berry-Richardson,Automated zero tolerance implementation,186700,178338,live,3640,CH,CHF,5/28/2020,5/29/2021,FALSE,FALSE,games/video games,games,video games,cat07,scat012
911,Cordova-Torres,Pre-emptive grid-enabled contingency,1600,8046,successful,126,CA,CAD,1/25/2021,2/5/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2082,"Holt, Bernard and Johnson",Multi-lateral didactic encoding,115600,184086,successful,2218,GB,GBP,1/4/2021,4/11/2021,FALSE,FALSE,music/indie rock,music,indie rock,cat02,scat08
458,"Clark, Mccormick and Mendoza",Self-enabling didactic orchestration,89100,13385,failed,243,US,USD,5/23/2021,6/25/2021,FALSE,TRUE,film & video/drama,film & video,drama,cat05,scat07
1085,Garrison LLC,Profit-focused 24/7 data-warehouse,2600,12533,successful,202,IT,EUR,1/28/2021,1/2/2022,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
1451,Shannon-Olson,Enhanced methodical middleware,9800,14697,successful,140,IT,EUR,10/14/2020,5/30/2021,FALSE,FALSE,publishing/fiction,publishing,fiction,cat06,scat014
1068,Murillo-Mcfarland,Synchronized client-driven projection,84400,98935,successful,1052,DK,DKK,10/10/2020,4/18/2021,TRUE,TRUE,film & video/documentary,film & video,documentary,cat05,scat05
241,"Young, Gilbert and Escobar",Networked didactic time-frame,151300,57034,failed,1296,US,USD,10/11/2020,6/7/2021,FALSE,FALSE,games/mobile games,games,mobile games,cat07,scat021
2654,"Thomas, Welch and Santana",Assimilated exuding toolset,9800,7120,failed,77,US,USD,1/13/2021,5/5/2021,FALSE,TRUE,food/food trucks,food,food trucks,cat01,scat01
159,Brown-Pena,Front-line client-server secured line,5300,14097,successful,247,US,USD,3/8/2020,2/26/2021,FALSE,FALSE,photography/photography books,photography,photography books,cat08,scat015
1010,"Holder, Caldwell and Vance",Polarized systemic Internet solution,178000,43086,failed,395,IT,EUR,9/17/2020,5/25/2021,FALSE,FALSE,games/mobile games,games,mobile games,cat07,scat021
1807,Harrison-Bridges,Profit-focused exuding moderator,77000,1930,failed,49,GB,GBP,3/4/2021,9/21/2021,FALSE,FALSE,music/indie rock,music,indie rock,cat02,scat08
1135,"Johnson, Murphy and Peterson",Cross-group high-level moderator,84900,13864,failed,180,US,USD,1/28/2021,8/11/2021,FALSE,FALSE,games/video games,games,video games,cat07,scat012
1859,Taylor Inc,Public-key 3rdgeneration system engine,2800,7742,successful,84,US,USD,8/2/2020,5/24/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
1265,Deleon and Sons,Organized value-added access,184800,164109,failed,2690,US,USD,1/11/2021,12/28/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2648,"Benjamin, Paul and Ferguson",Cloned global Graphical User Interface,4200,6870,successful,88,US,USD,12/17/2020,8/9/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
141,Hardin-Dixon,Focused solution-oriented matrix,1300,12597,successful,156,US,USD,6/20/2021,1/31/2022,FALSE,FALSE,film & video/drama,film & video,drama,cat05,scat07
1944,York-Pitts,Monitored discrete toolset,66100,179074,successful,2985,US,USD,10/19/2021,2/23/2022,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
3187,Jarvis and Sons,Business-focused intermediate system engine,29500,83843,successful,762,US,USD,5/21/2021,7/20/2021,FALSE,FALSE,technology/wearables,technology,wearables,cat03,scat09
1436,Morrison-Henderson,De-engineered disintermediate encoding,100,4,canceled,1,CH,CHF,6/18/2021,11/12/2021,FALSE,FALSE,music/indie rock,music,indie rock,cat02,scat08
1384,Martin-James,Streamlined upward-trending analyzer,180100,105598,failed,2779,AU,AUD,1/11/2021,3/30/2021,FALSE,TRUE,technology/web,technology,web,cat03,scat03
2446,"Mercer, Solomon and Singleton",Distributed human-resource policy,9000,8866,failed,92,US,USD,12/4/2020,5/27/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2215,"Dougherty, Austin and Mills",De-engineered 5thgeneration contingency,170600,75022,failed,1028,US,USD,12/11/2020,5/26/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
2704,Ritter PLC,Multi-channeled upward-trending application,9500,14408,successful,554,CA,CAD,12/25/2020,7/12/2021,FALSE,FALSE,music/indie rock,music,indie rock,cat02,scat08
2470,Anderson Group,Organic maximized database,6300,14089,successful,135,DK,DKK,5/9/2020,5/1/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
1056,Smith and Sons,Grass-roots 24/7 attitude,5200,12467,successful,122,US,USD,4/1/2020,3/1/2021,FALSE,TRUE,publishing/translations,publishing,translations,cat06,scat019
1278,Lam-Hamilton,Team-oriented global strategy,6000,11960,successful,221,US,USD,6/14/2021,8/18/2021,FALSE,TRUE,film & video/science fiction,film & video,science fiction,cat05,scat023
2987,Ho Ltd,Enhanced client-driven capacity,5800,7966,successful,126,US,USD,8/3/2020,3/30/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
417,"Brown, Estrada and Jensen",Exclusive systematic productivity,105300,106321,successful,1022,US,USD,9/19/2020,5/22/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
670,Hunt LLC,Re-engineered radical policy,20000,158832,successful,3177,US,USD,6/21/2021,2/7/2022,FALSE,FALSE,film & video/animation,film & video,animation,cat05,scat011
1427,Fowler-Smith,Down-sized logistical adapter,3000,11091,successful,198,CH,CHF,3/3/2021,11/19/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2918,Blair Inc,Configurable bandwidth-monitored throughput,9900,1269,failed,26,CH,CHF,2/5/2021,11/4/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
306,"Kelley, Stanton and Sanchez",Optional tangible pricing structure,3700,5107,successful,85,AU,AUD,3/29/2021,9/29/2021,FALSE,FALSE,film & video/documentary,film & video,documentary,cat05,scat05
1714,Hernandez-Macdonald,Organic high-level implementation,168700,141393,failed,1790,US,USD,4/27/2020,5/18/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1354,Joseph LLC,Decentralized logistical collaboration,94900,194166,successful,3596,US,USD,1/20/2021,5/11/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
810,Webb-Smith,Advanced content-based installation,9300,4124,failed,37,US,USD,9/4/2021,11/29/2021,FALSE,TRUE,music/electric music,music,electric music,cat02,scat06
304,Johns PLC,Distributed high-level open architecture,6800,14865,successful,244,US,USD,11/1/2020,6/12/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
752,Hardin-Foley,Synergized zero tolerance help-desk,72400,134688,successful,5180,US,USD,6/21/2020,5/21/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2254,"Fischer, Fowler and Arnold",Extended multi-tasking definition,20100,47705,successful,589,IT,EUR,6/8/2021,1/21/2022,FALSE,FALSE,film & video/animation,film & video,animation,cat05,scat011
1654,Martinez-Juarez,Realigned uniform knowledge user,31200,95364,successful,2725,US,USD,6/7/2021,10/31/2021,FALSE,TRUE,music/rock,music,rock,cat02,scat02
2729,Wilson and Sons,Monitored grid-enabled model,3500,3295,failed,35,IT,EUR,5/16/2021,10/11/2021,FALSE,FALSE,film & video/shorts,film & video,shorts,cat05,scat013
913,Clements Group,Assimilated actuating policy,9000,4896,canceled,94,US,USD,2/10/2021,4/8/2021,FALSE,TRUE,music/rock,music,rock,cat02,scat02
1388,Valenzuela-Cook,Total incremental productivity,6700,7496,successful,300,US,USD,1/4/2021,10/4/2021,FALSE,FALSE,journalism/audio,journalism,audio,cat09,scat024
76,"Parker, Haley and Foster",Adaptive local task-force,2700,9967,successful,144,US,USD,6/25/2020,5/27/2021,FALSE,TRUE,food/food trucks,food,food trucks,cat01,scat01
1172,Fuentes LLC,Universal zero-defect concept,83300,52421,failed,558,US,USD,4/9/2021,11/29/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
2579,Moran and Sons,Object-based bottom-line superstructure,9700,6298,failed,64,US,USD,5/10/2021,6/30/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2371,Stevens Inc,Adaptive 24hour projection,8200,1546,canceled,37,US,USD,10/8/2021,11/27/2021,FALSE,FALSE,music/jazz,music,jazz,cat02,scat018
359,Martinez-Johnson,Sharable radical toolset,96500,16168,failed,245,US,USD,4/29/2021,12/14/2021,FALSE,FALSE,film & video/science fiction,film & video,science fiction,cat05,scat023
1423,Franklin Inc,Focused multimedia knowledgebase,6200,6269,successful,87,US,USD,5/1/2020,4/13/2021,FALSE,FALSE,music/jazz,music,jazz,cat02,scat018
2239,Perez PLC,Seamless 6thgeneration extranet,43800,149578,successful,3116,US,USD,6/28/2020,6/5/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1835,"Sanchez, Cross and Savage",Sharable mobile knowledgebase,6000,3841,failed,71,US,USD,2/15/2021,5/5/2021,FALSE,FALSE,technology/web,technology,web,cat03,scat03
2097,Pineda Ltd,Cross-group global system engine,8700,4531,failed,42,US,USD,8/11/2020,10/8/2021,FALSE,TRUE,games/video games,games,video games,cat07,scat012
1165,Powell and Sons,Centralized clear-thinking conglomeration,18900,60934,successful,909,US,USD,10/17/2020,7/31/2021,FALSE,FALSE,film & video/documentary,film & video,documentary,cat05,scat05
1368,Nunez-Richards,De-engineered cohesive system engine,86400,103255,successful,1613,US,USD,10/12/2020,10/21/2021,FALSE,FALSE,technology/web,technology,web,cat03,scat03
2331,Pugh LLC,Reactive analyzing function,8900,13065,successful,136,US,USD,8/15/2020,7/4/2021,FALSE,FALSE,publishing/translations,publishing,translations,cat06,scat019
3145,Rowe-Wong,Robust hybrid budgetary management,700,6654,successful,130,US,USD,7/16/2021,12/17/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
2313,Williams-Santos,Open-source analyzing monitoring,9400,6852,failed,156,CA,CAD,1/15/2021,4/8/2021,FALSE,TRUE,food/food trucks,food,food trucks,cat01,scat01
251,Weber Inc,Up-sized discrete firmware,157600,124517,failed,1368,GB,GBP,1/13/2021,11/2/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1956,"Avery, Brown and Parker",Exclusive intangible extranet,7900,5113,failed,102,US,USD,8/11/2020,6/25/2021,FALSE,FALSE,film & video/documentary,film & video,documentary,cat05,scat05
1575,Cox Group,Synergized analyzing process improvement,7100,5824,failed,86,AU,AUD,1/20/2021,4/29/2021,FALSE,FALSE,publishing/radio & podcasts,publishing,radio & podcasts,cat06,scat016
1917,Jensen LLC,Realigned dedicated system engine,600,6226,successful,102,US,USD,10/27/2020,9/11/2021,FALSE,FALSE,games/video games,games,video games,cat07,scat012
2447,Brown Inc,Object-based bandwidth-monitored concept,156800,20243,failed,253,US,USD,9/19/2021,12/4/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1813,Hale-Hayes,Ameliorated client-driven open system,121600,188288,successful,4006,US,USD,1/5/2021,11/27/2021,FALSE,FALSE,film & video/animation,film & video,animation,cat05,scat011
367,Mcbride PLC,Upgradable leadingedge Local Area Network,157300,11167,failed,157,US,USD,10/18/2020,2/25/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
1803,Harris-Jennings,Customizable intermediate data-warehouse,70300,146595,successful,1629,US,USD,5/1/2021,9/16/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
284,Becker-Scott,Managed optimizing archive,7900,7875,failed,183,US,USD,12/23/2021,12/26/2021,FALSE,TRUE,film & video/drama,film & video,drama,cat05,scat07
2603,"Todd, Freeman and Henry",Diverse systematic projection,73800,148779,successful,2188,US,USD,10/17/2020,6/1/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
653,"Martinez, Garza and Young",Up-sized web-enabled info-mediaries,108500,175868,successful,2409,IT,EUR,1/6/2021,10/27/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
1131,Smith-Ramos,Persevering optimizing Graphical User Interface,140300,5112,failed,82,DK,DKK,9/20/2020,6/27/2021,FALSE,FALSE,film & video/documentary,film & video,documentary,cat05,scat05
349,Brown-George,Cross-platform tertiary array,100,5,failed,1,GB,GBP,4/20/2021,6/30/2021,FALSE,FALSE,food/food trucks,food,food trucks,cat01,scat01
2509,Waters and Sons,Inverse neutral structure,6300,13018,successful,194,US,USD,8/12/2021,1/16/2022,TRUE,FALSE,technology/wearables,technology,wearables,cat03,scat09
3139,Brown Ltd,Quality-focused system-worthy support,71100,91176,successful,1140,US,USD,11/8/2020,5/21/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
480,"Christian, Yates and Greer",Vision-oriented 5thgeneration array,5300,6342,successful,102,US,USD,2/16/2021,11/4/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1205,"Cole, Hernandez and Rodriguez",Cross-platform logistical circuit,88700,151438,successful,2857,US,USD,3/27/2021,10/1/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
291,"Ortiz, Valenzuela and Collins",Profound solution-oriented matrix,3300,6178,successful,107,US,USD,1/4/2021,7/28/2021,FALSE,FALSE,publishing/nonfiction,publishing,nonfiction,cat06,scat010
1758,Valencia PLC,Extended asynchronous initiative,3400,6405,successful,160,GB,GBP,5/13/2021,8/21/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
766,"Gordon, Mendez and Johnson",Fundamental needs-based frame,137600,180667,successful,2230,US,USD,8/29/2020,8/5/2021,FALSE,FALSE,food/food trucks,food,food trucks,cat01,scat01
569,Johnson Group,Compatible full-range leverage,3900,11075,successful,316,US,USD,2/28/2021,5/8/2021,FALSE,TRUE,music/jazz,music,jazz,cat02,scat018
50,Rose-Fuller,Upgradable holistic system engine,10000,12042,successful,117,US,USD,9/28/2021,10/4/2021,FALSE,FALSE,film & video/science fiction,film & video,science fiction,cat05,scat023
1875,"Hughes, Mendez and Patterson",Stand-alone multi-state data-warehouse,42800,179356,successful,6406,US,USD,9/30/2021,2/1/2022,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
3040,"Brady, Cortez and Rodriguez",Multi-lateral maximized core,8200,1136,canceled,15,US,USD,3/5/2021,7/2/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
179,"Wang, Nguyen and Horton",Innovative holistic hub,6200,8645,successful,192,US,USD,9/10/2021,11/5/2021,FALSE,FALSE,music/electric music,music,electric music,cat02,scat06
114,"Santos, Williams and Brown",Reverse-engineered 24/7 methodology,1100,1914,successful,26,CA,CAD,8/21/2020,8/3/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
260,Barnett and Sons,Business-focused dynamic info-mediaries,26500,41205,successful,723,US,USD,4/6/2021,12/17/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1810,Petersen-Rodriguez,Digitized clear-thinking installation,8500,14488,successful,170,IT,EUR,6/28/2021,11/20/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
68,Burnett-Mora,Quality-focused 24/7 superstructure,6400,12129,successful,238,GB,GBP,9/6/2020,8/1/2021,FALSE,TRUE,music/indie rock,music,indie rock,cat02,scat08
1148,King LLC,Multi-channeled local intranet,1400,3496,successful,55,US,USD,1/18/2021,12/31/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2489,Miller Ltd,Open-architected mobile emulation,198600,97037,failed,1198,US,USD,11/10/2020,10/30/2021,FALSE,FALSE,publishing/nonfiction,publishing,nonfiction,cat06,scat010
1586,Case LLC,Ameliorated foreground methodology,195900,55757,failed,648,US,USD,2/28/2020,3/1/2021,TRUE,TRUE,theater/plays,theater,plays,cat04,scat04
2339,"Swanson, Wilson and Baker",Synergized well-modulated project,4300,11525,successful,128,AU,AUD,2/25/2021,5/7/2021,FALSE,FALSE,photography/photography books,photography,photography books,cat08,scat015
1687,"Dean, Fox and Phillips",Extended context-sensitive forecast,25600,158669,successful,2144,US,USD,12/3/2021,12/31/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1260,Smith-Smith,Total leadingedge neural-net,189000,5916,failed,64,US,USD,3/10/2021,5/26/2021,FALSE,FALSE,music/indie rock,music,indie rock,cat02,scat08
2240,"Smith, Scott and Rodriguez",Organic actuating protocol,94300,150806,successful,2693,GB,GBP,4/24/2020,2/24/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1762,"White, Robertson and Roberts",Down-sized national software,5100,14249,successful,432,US,USD,5/9/2020,5/22/2021,FALSE,FALSE,photography/photography books,photography,photography books,cat08,scat015
331,Martinez Inc,Organic upward-trending Graphical User Interface,7500,5803,failed,62,US,USD,7/5/2020,6/8/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1330,"Tucker, Mccoy and Marquez",Synergistic tertiary budgetary management,6400,13205,successful,189,US,USD,11/3/2020,6/3/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
427,"Martin, Lee and Armstrong",Open-architected incremental ability,1600,11108,successful,154,GB,GBP,11/18/2020,8/5/2021,TRUE,FALSE,food/food trucks,food,food trucks,cat01,scat01
2929,"Dunn, Moreno and Green",Intuitive object-oriented task-force,1900,2884,successful,96,US,USD,2/23/2021,2/28/2021,FALSE,FALSE,music/indie rock,music,indie rock,cat02,scat08
2940,"Jackson, Martinez and Ray",Multi-tiered executive toolset,85900,55476,failed,750,US,USD,4/5/2021,1/19/2022,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
2047,Patterson-Johnson,Grass-roots directional workforce,9500,5973,canceled,87,US,USD,8/30/2021,12/1/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
536,Carlson-Hernandez,Quality-focused real-time solution,59200,183756,successful,3063,US,USD,8/21/2021,1/26/2022,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
238,Parker PLC,Reduced interactive matrix,72100,30902,live,278,US,USD,1/5/2021,7/21/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
